Full_Address,lat,long,min_dist_mrt,min_dist_mall,cbd_dist
Block 618 YISHUN RING RD,1.4188027,103.83561949999999,329.5132854024024,626.2038519510917,15117.426542068171
Block 126 YISHUN ST 11,1.433598,103.829976,712.124697780569,949.1922760821568,16820.60412857837
Block 661 YISHUN AVE 4,1.4223473999999998,103.84075990000001,1021.3726923400517,454.1780568073044,15452.908029300715
Block 273 YISHUN ST 22,1.4375624,103.8393332,995.097049688685,511.94193399830334,17142.53146594373
Block 725 YISHUN ST 71,1.4270287,103.8307367,561.076823837658,640.4220959820549,16089.537235915706
Block 117 YISHUN RING RD,1.4355098999999998,103.82763879999999,1047.2248784108028,765.9546719454289,17068.112584299157
Block 147 YISHUN ST 11,1.431326,103.831777,407.27639845845937,635.8034581431934,16544.41611417932
Block 354 YISHUN RING RD,1.4257863000000002,103.845221,1211.0765826455436,943.1664840197786,15803.067865177714
Block 160 YISHUN ST 11,1.4325476000000001,103.8332133,378.1964679162977,619.1358837186332,16658.265102971505
Block 701 YISHUN AVE 5,1.4299228000000002,103.8287358,702.5824919987333,881.4981462089107,16438.90090615905
Block 107 YISHUN RING RD,1.4327912,103.827649,892.5630114097002,1051.466824976033,16770.977713675293
Block 621 YISHUN RING RD,1.418718,103.834919,257.5835666706996,703.1203880407144,15117.326327962897
Block 849 YISHUN RING RD,1.4168272,103.83544470000001,280.46391595189635,662.2440076228644,14902.758164189632
Block 217 YISHUN ST 21,1.432693,103.836157,356.892730514164,523.1900086149775,16637.85712343117
Block 242 YISHUN RING RD,1.4329338,103.840239,681.7576312052222,198.2825295944885,16624.550700797987
Block 861 YISHUN AVE 4,1.4173841,103.83969559999998,745.6930820745905,195.8065531066708,14915.521356358204
Block 454 YISHUN ST 41,1.419757,103.8451524,1377.3389473984641,467.50846730824594,15137.359518712501
Block 216 YISHUN ST 21,1.432351,103.836249,325.7734053409511,484.9365782412355,16599.199147758412
Block 853 YISHUN RING RD,1.416467,103.8367449,430.49077643436385,536.4098430094856,14846.727107344988
Block 636 YISHUN ST 61,1.4197521,103.83931059999999,748.5348592201218,268.70088044310296,15180.102442121879
Block 646 YISHUN ST 61,1.4221191,103.8376274,731.7119863858791,584.3338961219541,15458.150894807359
Block 435 YISHUN AVE 6,1.4214438,103.84757619999999,1664.8229839492117,789.6883890415412,15314.01695593406
Block 167 YISHUN RING RD,1.4365888999999998,103.8325225,815.308853416756,1017.0291564365674,17111.161183360695
Block 252 YISHUN RING RD,1.434706,103.84104599999999,869.8933214116975,143.94354008953118,16813.645864023005
Block 262 YISHUN ST 22,1.435786,103.839015,808.2295142446742,391.8882711862321,16949.52626999663
Block 439 YISHUN AVE 11,1.4221089,103.846761,1548.7099444388944,748.7374284486099,15390.244096043947
Block 662 YISHUN AVE 4,1.4203877,103.8403296,879.6061498566419,254.69565022951573,15240.609753097026
Block 645 YISHUN ST 61,1.421977,103.838401,784.5414035908867,516.5800244499775,15434.26933037974
Block 302 YISHUN CTRL,1.4302229,103.839605,511.29293062942907,433.75560140507844,16331.102597680523
Block 641 YISHUN ST 61,1.4207865,103.8380878,677.8901684621819,446.37509731605667,15306.514341979651
Block 868 YISHUN ST 81,1.4137295,103.8376122,656.3667765086867,642.6243036733497,14535.440728176023
Block 425 YISHUN AVE 11,1.4222482,103.8484553,1703.0155003665443,917.5887706554369,15400.609367869743
Block 738 YISHUN ST 72,1.4292949,103.83232530000001,305.32076822722917,478.1891236865548,16313.788583938769
Block 330 YISHUN RING RD,1.4310127000000001,103.842413,833.4698916908056,302.4886384812366,16396.345201458957
Block 237 YISHUN RING RD,1.4333825,103.8388803,592.5743163272126,332.7359162756361,16685.874193558295
Block 264 YISHUN ST 22,1.4355878,103.8382463,745.4963001377612,453.07906557830654,16934.80578324872
Block 443 YISHUN AVE 11,1.42373995,103.84536070000001,1321.9331148541962,760.617712210024,15576.33577658335
Block 778 YISHUN AVE 2,1.4222139999999999,103.833668,535.0325603247275,705.9482218723862,15518.134394415169
Block 756 YISHUN ST 72,1.4266468,103.83315470000001,394.5376222617903,391.1763000053944,16011.580633490421
Block 871 YISHUN ST 81,1.4129233,103.83752170000001,708.0476556702461,720.1008193023064,14447.854583142986
Block 139 YISHUN RING RD,1.431746,103.831366,469.49949713725283,700.1383412219292,16596.508481301822
Block 450 YISHUN RING RD,1.422128,103.844128,1310.2271893658378,535.7029377331652,15404.755367433447
Block 825 YISHUN ST 81,1.4142715,103.8329022,348.6299610089135,1025.7681189310272,14659.024223767256
Block 873 YISHUN ST 81,1.4149063,103.8370688,531.9524557884514,592.9374692505764,14671.260105419495
Block 222 YISHUN ST 21,1.4341235,103.83563520000001,497.25954030702377,686.0910146607594,16801.15484122416
Block 617 YISHUN RING RD,1.419368,103.835207,326.8806672695842,680.2899389058422,15184.864374822151
Block 449 YISHUN RING RD,1.4227716000000001,103.84427840000001,1279.5483284273057,603.2642402668953,15474.972035665875
Block 238 YISHUN RING RD,1.4332785,103.8392453,614.9447981266595,293.9182055532725,16671.09601685961
Block 288 YISHUN AVE 6,1.439977,103.837548,1173.6974533504197,844.3806406292928,17425.055514077892
Block 613 YISHUN ST 61,1.420109,103.835187,384.3401238077187,701.7513838178398,15266.492826049227
Block 717 YISHUN ST 71,1.4258361000000002,103.8281245,878.8075441225275,952.287977669061,16003.290073786573
Block 149 YISHUN ST 11,1.4317280000000001,103.8326129,353.8094822662931,593.169070399273,16576.555712308214
Block 412 YISHUN RING RD,1.425635,103.847015,1404.7832436468896,1039.0435200979432,15779.057988358774
Block 625 YISHUN ST 61,1.4180647,103.8363441,379.40092437361176,543.2086970111648,15027.225423698957
Block 322 YISHUN CTRL,1.4290417,103.84078249999999,642.3297049353839,500.29072906658547,16190.909717248818
Block 608 YISHUN ST 61,1.4208771,103.83528359999998,459.0663367205137,721.0805815377915,15349.588633004869
Block 812 YISHUN RING RD,1.417086,103.8321348,102.72499268274808,1019.5735215226775,14979.171522570812
Block 328 YISHUN RING RD,1.4299298999999999,103.84294670000001,879.9364522484102,433.1664000958603,16273.333281283367
Block 387 YISHUN RING RD,1.4295891,103.84721390000001,1354.3548838251486,749.214591626509,16215.45226949813
Block 877 YISHUN ST 81,1.4138888,103.83552890000001,481.9093115608166,797.2345499687301,14579.05006211779
Block 836 YISHUN ST 81,1.4153706,103.8330834,227.15715923343177,960.5579693785015,14776.595386008838
Block 633A YISHUN ST 61,1.419139,103.83978990000001,779.6177595906627,186.23401620573313,15107.956510101494
Block 709 YISHUN AVE 5,1.428631,103.8275578,840.926519301246,988.4145388317153,16318.464749122846
Block 323 ANG MO KIO AVE 3,1.3679291999999998,103.8476668,315.30609525441383,195.76474530837444,9399.735786301322
Block 510 ANG MO KIO AVE 8,1.3734149,103.84920679999999,377.2308982090124,258.8019491285179,10000.329655773006
Block 180 ANG MO KIO AVE 5,1.3767032,103.8383369,922.2197887721333,1001.758417510316,10461.17281927312
Block 608 ANG MO KIO AVE 5,1.3786898,103.8369782,947.2905541520563,1250.3869811285608,10700.261660110946
Block 605 ANG MO KIO AVE 5,1.3797195,103.8363441,981.149587554849,1375.8023550954429,10823.490902976575
Block 202 ANG MO KIO AVE 3,1.3684602,103.84458690000001,582.8377315086523,416.5956537866588,9479.237511256468
Block 133 ANG MO KIO AVE 3,1.3711879999999999,103.84263229999999,784.6942615480261,384.0648837391761,9798.972083224991
Block 564 ANG MO KIO AVE 3,1.3697651000000002,103.8593528,1087.0838970629195,833.1065335247074,9635.806340171253
Block 577 ANG MO KIO AVE 10,1.371812,103.85583199999999,722.4297225372843,860.5510834938245,9833.318863775814
Block 556 ANG MO KIO AVE 10,1.3720458999999998,103.85772209999999,932.3998815751131,1069.8242444353857,9872.144588863668
Block 319 ANG MO KIO AVE 1,1.3650738000000002,103.84739509999999,599.4079542014888,505.0623726917112,9085.698682733626
Block 110 ANG MO KIO AVE 4,1.3705542,103.8373405,1364.2537092029695,975.9089025380562,9805.15069951466
Block 126 ANG MO KIO AVE 3,1.3716164,103.8435905,690.2557669050328,270.60613042120974,9836.238555659142
Block 120 ANG MO KIO AVE 3,1.3701754,103.8443359,584.7316066192757,269.7151643256308,9670.515791920656
Block 106 ANG MO KIO AVE 4,1.3720185,103.83752170000001,1356.4341617175953,943.5067519867449,9961.929307314911
Block 345 ANG MO KIO AVE 3,1.3675153999999998,103.8497376,277.997766709396,264.1871110838082,9346.896833633033
Block 329 ANG MO KIO AVE 3,1.3666154,103.8468515,484.6499054956539,366.57557416127963,9259.007046056853
Block 424 ANG MO KIO AVE 3,1.3686437,103.8507467,199.89135058457552,274.00640605345234,9470.241225355152
Block 308B ANG MO KIO AVE 1,1.3652927,103.84442840000001,776.8672225340371,646.4416281840276,9131.583094072523
Block 322 ANG MO KIO AVE 3,1.3683501,103.8477347,277.1980735297841,151.29083539272318,9445.913460717775
Block 310C ANG MO KIO AVE 1,1.3646258999999998,103.84486899999999,795.1204222582683,671.4244681689054,9054.104930911923
Block 543 ANG MO KIO AVE 10,1.3743257,103.8562727,882.9339768292294,1005.5176793659753,10113.480371056474
Block 633 ANG MO KIO AVE 6,1.3812229999999999,103.8423224,295.5540438397884,1104.0853125930698,10906.85395390081
Block 222 ANG MO KIO AVE 1,1.366074,103.8392427,1231.4115008968972,993.7172417532021,9283.38709461637
Block 512 ANG MO KIO AVE 8,1.3726095,103.8491162,290.5641702540526,194.23692973494087,9911.539114108513
Block 427 ANG MO KIO AVE 3,1.3693544,103.8544609,547.3409286429758,669.9749038044737,9555.1042278281
Block 351 ANG MO KIO ST 32,1.3643243,103.8502938,635.2293168222352,610.1158339059507,8993.120978695577
Block 596A ANG MO KIO ST 52,1.3725174,103.8509332,313.63204291854817,379.40711530503785,9898.459239714166
Block 596D ANG MO KIO ST 52,1.3718971000000002,103.85094699999999,256.37006153351786,370.7126026199871,9829.863950966008
Block 459 ANG MO KIO AVE 10,1.367091,103.85939809999999,1138.9301414688634,684.0531373226048,9341.925181920613
Block 729 ANG MO KIO AVE 6,1.3738738000000001,103.8459457,587.7264040568086,212.89668461864443,10066.011507160209
Block 317 ANG MO KIO ST 31,1.3656625,103.84694209999999,565.1532932708021,457.8712624761069,9153.252900169096
Block 541 BEDOK NTH ST 3,1.3313958000000001,103.92296379999999,694.1837991971458,922.2847158049951,9604.471927440056
Block 617 BEDOK RESERVOIR RD,1.3331891000000002,103.91652890000002,285.74390249100986,1633.7283788444656,9137.672924518958
Block 501 BEDOK NTH ST 3,1.331615,103.9311056,592.4719975304575,618.3517309217664,10381.726217087285
Block 540 BEDOK NTH ST 3,1.331194,103.922128,639.1399535130621,984.7149197068426,9514.856912922647
Block 20 CHAI CHEE RD,1.3260318000000002,103.9232307,806.7216244003125,697.7094932358781,9312.596985513495
Block 102 BEDOK RESERVOIR RD,1.3285295,103.9092559,724.2167854797374,1939.4972259840476,8182.133400013546
Block 529 BEDOK NTH ST 3,1.3342292,103.92649859999999,776.7068424433198,941.9321174163467,10105.785014386523
Block 134 BEDOK NTH ST 2,1.3283171999999999,103.9366504,859.0106058732874,789.9588193969819,10739.41737534523
Block 713 BEDOK RESERVOIR RD,1.336814,103.92241999999999,515.084685506697,1407.5892188359778,9902.281167490793
Block 41 CHAI CHEE ST,1.3274211999999999,103.9258996,607.5503829840276,420.2217714949477,9646.438868887326
Block 23 BEDOK STH AVE 1,1.3232917,103.9327527,295.4533471564463,320.7116812172945,10100.61585870552
Block 28 NEW UPP CHANGI RD,1.32374,103.9349004,523.6239305534522,519.5959140297721,10337.17118407745
Block 126 BEDOK NTH ST 2,1.3287203,103.93703545,919.4185080149044,848.9722757342072,10798.133369777917
Block 536 BEDOK NTH ST 3,1.3334447,103.92296379999999,582.4174591013339,1076.6245150127324,9732.51925840443
Block 122 BEDOK NTH ST 2,1.3287483999999998,103.93800999999999,955.8574984177761,946.3383124397009,10895.531129800838
Block 712 BEDOK RESERVOIR RD,1.3359348,103.9226012,511.3984384213981,1316.2663824464528,9860.39032543168
Block 740 BEDOK RESERVOIR RD,1.3383014,103.92252370000001,599.9516212671679,1540.8080698729402,10011.11121440414
Block 107 BEDOK NTH RD,1.3324161,103.93637840000001,590.8326235661503,1024.528461395608,10931.993320430325
Block 545 BEDOK NTH ST 3,1.3301530000000001,103.924015,871.7731529290594,746.3868425445086,9626.722333820377
Block 214 BEDOK NTH ST 1,1.3259268999999998,103.9324808,327.93507083846714,256.5388240358738,10205.683186713997
Block 525 BEDOK NTH ST 3,1.3337675,103.92691035,753.4363219233413,878.3103646162658,10115.34539092382
Block 526 BEDOK NTH ST 3,1.33395125,103.92963185,481.5223919213648,850.2952643948578,10379.67885311798
Block 201 BEDOK NTH ST 1,1.3260976999999998,103.92822070000001,316.8375743896362,143.07378130927677,9797.628729560643
Block 420 BEDOK NTH ST 1,1.3277393999999998,103.92850390000001,450.44379105770565,197.0986691111168,9914.495524196594
Block 219D BEDOK CTRL,1.3249196,103.9337841,409.9420973089415,377.8177936306085,10283.624996119575
Block 43 BEDOK STH RD,1.3215614,103.9416343,833.4336623706512,1306.3827422193413,10920.239644806996
Block 95 BEDOK NTH AVE 4,1.33304325,103.9392607,793.0358602064281,1320.2750711181384,11244.929795801681
Block 150 BEDOK RESERVOIR RD,1.3360666,103.9124505,393.2246995337878,2184.874113444073,8985.875327528629
Block 156 BEDOK STH AVE 3,1.3183148999999998,103.945449,1001.1056845921627,1829.600928939829,11181.93646745954
Block 51 NEW UPP CHANGI RD,1.3234567,103.9422704,633.1060230927499,1332.5303813163855,11068.472919048512
Block 524 BEDOK NTH ST 3,1.33401775,103.929671,473.6068692305378,857.7353191039563,10387.330020055217
Block 421 BEDOK NTH RD,1.3282884,103.9289458,489.9050506201399,232.20420068636673,9987.444299072025
Block 404 BEDOK NTH AVE 3,1.3293572,103.9339311,719.2015134260171,600.6059991896292,10528.205417666859
Block 609 BEDOK RESERVOIR RD,1.3318329,103.9131117,576.3857426138941,1924.6001019299495,8745.183195439415
Block 648 JLN TENAGA,1.332131,103.905875,481.0890712719966,1887.5822128764569,8148.829743155593
Block 646 JLN TENAGA,1.332131,103.905875,481.0890712719966,1887.5822128764569,8148.829743155593
Block 761 BEDOK RESERVOIR VIEW,1.3362352,103.9339311,103.76162257573573,1208.1426617652228,10918.70842952475
Block 654 JLN TENAGA,1.3328801000000001,103.9066505,361.5023804182551,2002.5433781749316,8268.379932234293
Block 181 BEDOK NTH RD,1.326608,103.9412733,584.5039295442959,1225.0469606782556,11113.748175380617
Block 180 BEDOK NTH RD,1.3267569,103.94082,632.7411042328082,1177.8693371096767,11075.499854829031
Block 101 BEDOK RESERVOIR RD,1.3284163999999998,103.90984499999999,741.5879402211065,1990.6481590313447,8226.273694417687
Block 601 BEDOK RESERVOIR RD,1.3299265,103.9112724,620.4915778728856,2068.1458374516415,8454.102119680709
Block 613 BEDOK RESERVOIR RD,1.3319589,103.9166817,396.49646574908775,1558.9796086304145,9069.341214148635
Block 613B BEDOK RESERVOIR RD,1.333107,103.9180696,238.95861771051278,1479.787646884487,9269.04808047713
Block 607 BEDOK RESERVOIR RD,1.3310889,103.9127224,600.6400190111656,1941.490852160009,8660.39086962098
Block 52 CHAI CHEE ST,1.3287732,103.9209698,788.0706468912867,988.6304980279776,9259.363573061983
Block 91 BEDOK NTH ST 4,1.3325399,103.9402762,900.5989432524083,1383.7503960601593,11316.405577072464
Block 549 BEDOK NTH AVE 1,1.3316666000000001,103.92677049999999,887.9612314268919,670.103266181194,9975.18861668005
Block 767 BEDOK RESERVOIR VIEW,1.3359978000000001,103.93701290000001,443.74404615834254,1363.311823667565,11195.335003503196
Block 60 NEW UPP CHANGI RD,1.3225114,103.9412733,785.5323097570722,1240.957953171834,10924.845599386035
Block 405 BEDOK NTH AVE 3,1.3286977,103.9341123,673.7930427917711,580.0469680321308,10510.572808468842
Block 31 BEDOK STH AVE 2,1.3230416,103.93810069999999,885.6616138597303,883.7947349028939,10626.460057607082
Block 10B BEDOK STH AVE 2,1.3224673,103.93619709999999,689.2462802580852,702.2867004460156,10407.458629160628
Block 176 BISHAN ST 13,1.3482009,103.85373620000001,684.9649248620517,617.657744076862,7214.676681021112
Block 110 BISHAN ST 12,1.347495,103.8476668,383.4434979185212,372.79920308126356,7142.979007627435
Block 308 SHUNFU RD,1.3515149,103.83798979999999,296.07957443603226,336.8506693693528,7719.481955532088
Block 106 BISHAN ST 12,1.3461032,103.8477574,534.9518067960029,518.3941220949258,6988.757021588133
Block 254 BISHAN ST 22,1.3618757,103.84313759999999,1152.088574926194,1030.8712801007175,8768.84872613933
Block 250 BISHAN ST 22,1.3616517,103.8438623,1123.9548571399766,1008.1866848357222,8736.203334610416
Block 441 SIN MING AVE,1.359049,103.8314948,1390.0654706104533,348.78129679359245,8693.172812229837
Block 230 BISHAN ST 23,1.3579056,103.84567390000001,822.2280491353024,869.7155409585145,8306.30907802741
Block 265 BISHAN ST 24,1.35838,103.84217199999999,1063.6607794836602,1069.3606925312574,8396.809644432084
Block 293 BISHAN ST 22,1.3563291000000002,103.845991,646.9163403106758,696.5986411561651,8129.853462703863
Block 263 BISHAN ST 22,1.3589336,103.84236120000001,1099.2160926968752,1126.2328001726385,8455.074259786385
Block 204 BISHAN ST 23,1.3548912,103.8476668,443.196146892929,481.2855138370603,7959.6362842032195
Block 241 BISHAN ST 22,1.3606893999999998,103.84558340000001,1118.9844914735854,1026.7803665602305,8614.020942128001
Block 273A BISHAN ST 24,1.3563043,103.8439529,760.5898796879173,820.5033152476494,8146.74971556452
Block 310 SHUNFU RD,1.3509026000000002,103.8384743,212.8748515649444,404.27157079287514,7642.792712983836
Block 220 BISHAN ST 23,1.3575209,103.8488444,733.3434600637805,756.3974603724942,8244.668974421535
Block 447 BRIGHT HILL DR,1.3582239,103.8319286,1288.44267372996,364.61067955235643,8592.710527230645
Block 161 BISHAN ST 13,1.3475173,103.8564538,992.0105458018476,924.6127412206436,7157.011588419424
Block 190 BISHAN ST 13,1.3505452,103.85201500000001,425.9199978945738,362.210429339442,7469.225059753192
Block 405 SIN MING AVE,1.363014,103.834571,1620.7056780522485,885.3058465403466,9041.300174082202
Block 168 BISHAN ST 13,1.3473107,103.8541891,776.2978801936998,709.5813067664506,7118.411923943527
Block 291 BISHAN ST 24,1.3559158000000002,103.84501999999999,656.409668389932,713.165075429348,8092.889809717796
Block 288 BISHAN ST 24,1.3569571000000002,103.8450399,754.835366890026,808.2842647817893,8207.419002644796
Block 215 BISHAN ST 23,1.3571547,103.8488444,693.0525112020409,715.9079932344252,8204.198807761451
Block 292 BISHAN ST 22,1.3560008,103.8457645,624.0643052767878,676.3212620627262,8095.527323041874
Block 273B BISHAN ST 24,1.3560508999999998,103.8434547,775.5499745627874,837.6151988272992,8124.6431787217725
Block 159 BISHAN ST 13,1.346716,103.85572909999999,957.6314290354131,890.615082703078,7062.609705258466
Block 167 BT BATOK WEST AVE 8,1.3469314,103.7422669,849.2049458681805,841.5000778634475,14043.351390542592
Block 533 BT BATOK ST 51,1.3558992,103.7497798,417.841334214809,652.121333841683,13878.981359846422
Block 505 BT BATOK ST 52,1.3519153,103.7536754,552.4153915085668,542.6978927781919,13270.642339428148
Block 173 BT BATOK WEST AVE 8,1.3461222,103.74088909999999,1010.3559901627275,1018.1710977105221,14131.64806156322
Block 239 BT BATOK EAST AVE 5,1.3503071000000002,103.7551238,630.2314106564202,663.1036352712134,13036.672593234654
Block 411 BT BATOK WEST AVE 4,1.3641265,103.7462496,840.3701055871838,1591.8994949994772,14736.065118919176
Block 136 BT BATOK WEST AVE 6,1.3508788999999999,103.7448952,560.1195954287126,485.00918973535255,14020.136440099534
Block 138 BT BATOK WEST AVE 6,1.3502232,103.7442615,607.2335330150582,546.8415553113609,14041.238840536676
Block 163 BT BATOK ST 11,1.3481081,103.7426319,782.2760738334324,758.2962970777799,14074.37421244769
Block 162 BT BATOK ST 11,1.3479668,103.7417267,884.2052004703096,859.4724227416646,14153.09449874312
Block 501 BT BATOK ST 52,1.3514774,103.7550335,661.1398718989883,671.6169297945655,13119.182635058514
Block 340 BT BATOK ST 34,1.3631548999999998,103.74950820000001,524.7892927961378,1451.3809613322435,14383.59186906209
Block 288E BT BATOK ST 25,1.3454503999999998,103.7590155,1122.0537479247598,1207.053760367594,12376.018739687008
Block 202 BT BATOK ST 21,1.3463896999999998,103.7485152,319.7490804757784,409.481402092722,13415.66899806735
Block 393 BT BATOK WEST AVE 5,1.3665530000000001,103.75327929999999,845.2434835070316,1279.8720337422235,14295.337168077596
Block 288A BT BATOK ST 25,1.3452213,103.7606448,1301.1356301178455,1383.2785407268639,12211.672312046381
Block 117 BT BATOK WEST AVE 6,1.3498771,103.7471128,290.4394415522769,229.77312177234268,13752.437213090281
Block 103 BT BATOK CTRL,1.3482234,103.748063,194.54818066998916,235.121266760136,13565.304858673158
Block 221 BT BATOK EAST AVE 3,1.3474582,103.7537655,497.02939351308083,585.2065395762456,12985.53196726627
Block 137 JLN BT MERAH,1.2781787,103.827015,926.2312395858831,917.6301931821852,2754.8000655354776
Block 109 BT PURMEI RD,1.2739482,103.8252941,1079.5369437327574,1109.9458075987886,3062.4292688185715
Block 28 JLN BT MERAH,1.286411,103.8098657,850.5971047105699,545.0986074822376,4626.692724239665
Block 2 JLN BT MERAH,1.2866982,103.8068191,909.0119563386991,208.61217442320392,4967.215692922847
Block 60 TELOK BLANGAH HTS,1.2761848,103.8121785,651.285530074361,264.2049714534593,4418.64242317094
Block 26 JLN KLINIK,1.288261,103.82837359999999,245.91809732166269,239.7164774312807,2616.993265236689
Block 103 BT PURMEI RD,1.2721228,103.8260191,958.7989081771163,953.2087212368385,3059.857120599416
Block 119 BT MERAH VIEW,1.2835678,103.82087890000001,752.6800823511439,768.5371692007682,3386.1997734185597
Block 40 BEO CRES,1.2891435,103.8274678,291.8354254584829,297.0278000209649,2737.93651546316
Block 129 BT MERAH VIEW,1.2836058000000001,103.82393559999998,468.3371586475703,478.3144501680804,3046.1687497565817
Block 64 TELOK BLANGAH DR,1.2745396999999998,103.81071309999999,427.17744888267015,490.91929654971597,4612.85160047023
Block 22 HAVELOCK RD,1.288844,103.8287358,321.3984086031861,315.6887695067932,2593.0163177708773
Block 12 CANTONMENT CL,1.2744703000000002,103.8400805,650.4073091709874,392.3663275401977,1564.8232787977129
Block 24 TELOK BLANGAH CRES,1.2754417,103.820678,1104.6495181750763,955.603131596791,3508.9641283007923
Block 51 TELOK BLANGAH DR,1.2735257,103.81008059999999,305.6544135032126,622.7401378427068,4705.490185554872
Block 102 HENDERSON CRES,1.2904366000000003,103.82173929999999,557.5621099246175,744.6306422024039,3391.0681663982523
Block 111 BT PURMEI RD,1.2743879999999999,103.8272941,1243.1802001567364,1240.759541343528,2836.3012981188867
Block 128 KIM TIAN RD,1.2816038,103.82900759999998,593.182175922205,577.046106810685,2485.7601718386736
Block 43 LENGKOK BAHRU,1.2870413,103.8108943,717.5157932141659,637.3338963415157,4518.967166144082
Block 6B BOON TIONG RD,1.2866383,103.83090959999998,440.0989225771322,418.7062800019456,2304.6670151817907
Block 21 JLN MEMBINA,1.2851341,103.8258441,199.9955980138823,207.78583039057048,2842.8418919759956
Block 23 JLN MEMBINA,1.2844636999999999,103.8274678,238.1567888734462,225.32196486091436,2657.2604619957133
Block 52 HAVELOCK RD,1.2893563,103.82864529999999,362.3436415130678,359.27427830391207,2617.4107615264033
Block 4B BOON TIONG RD,1.2866323,103.8319965,561.0304947148268,539.5615864818093,2185.5412732082386
Block 104B DEPOT RD,1.2805483,103.8120787,1108.734302352637,232.76894067373112,4373.420296095855
Block 110 SPOTTISWOODE PK RD,1.273668,103.83643470000001,808.794397272956,807.2921228363775,1949.817071789077
Block 87 REDHILL CL,1.2861188000000001,103.81904490000001,466.5663696510638,902.9844875091536,3606.252122022129
Block 123 KIM TIAN RD,1.2838148999999999,103.8291208,387.09825336106695,366.9757329682633,2470.0061572726972
Block 121A KIM TIAN PL,1.282705,103.8281924,447.3988189769347,432.82311129699156,2571.89270478556
Block 68 REDHILL CL,1.2868666000000002,103.8160563,320.9025997098885,996.9324787694723,3945.5641731718574
Block 56 HAVELOCK RD,1.2900861000000001,103.828917,447.30494354594146,444.92720152643983,2611.3642449423146
Block 19 JLN MEMBINA,1.2856409,103.82620440000001,131.1992230498738,140.09513794546305,2808.156829531735
Block 53 HAVELOCK RD,1.2895704,103.828923,398.867903454225,394.9084556350159,2594.1836882208313
Block 206 PETIR RD,1.3737112,103.7740412,1131.3195891990583,1185.1973715567972,13211.209927341164
Block 112 PENDING RD,1.3785618,103.7687223,698.2368187417884,525.7361413747713,14004.026952287897
Block 149 PETIR RD,1.3766856,103.7667985,517.1478125482996,438.13532003521635,13991.158367933054
Block 447 BT PANJANG RING RD,1.3834013,103.7715967,1161.4231017243583,117.07599229655564,14210.235017962576
Block 479 SEGAR RD,1.3897,103.7726831,1695.3626255743766,682.6516159684907,14688.424150610863
Block 618 SENJA RD,1.3854233999999999,103.7612989,793.6890678346876,556.5834577841958,15119.184366754022
Block 509 JELAPANG RD,1.3867346999999999,103.76890340000001,1173.4992963703846,326.3872773325859,14685.293689562779
Block 534 JELAPANG RD,1.3845638999999998,103.76406,711.0923612497303,264.9450887998022,14845.367279019194
Block 626 SENJA RD,1.3854703000000002,103.7597445,844.0459572331837,627.9875028469947,15238.19272226169
Block 538 JELAPANG RD,1.3837412,103.76372049999999,613.6943539665115,339.2101988366937,14801.52227082838
Block 631 SENJA RD,1.3865839,103.7603257,941.7808466868939,678.1566671374421,15287.057985016181
Block 167 PETIR RD,1.3774298,103.76489740000001,290.1568755283639,211.55467276005245,14194.656360590656
Block 466 SEGAR RD,1.3869107,103.77322629999999,1528.3478834202053,441.2077372340018,14405.311639307352
Block 622 SENJA RD,1.3858818000000002,103.7612762,844.1374145337845,561.8804208550114,15158.85941970646
Block 244 BT PANJANG RING RD,1.3809056999999998,103.77213990000001,1114.843526917388,367.41779373721,13957.474082562883
Block 121 PENDING RD,1.3772913,103.7697408,819.399201596633,684.2847312912279,13823.642703762309
Block 612 SENJA RD,1.3839756,103.7612762,636.746098438569,459.86318568252335,15001.32811220573
Block 605 SENJA RD,1.3808200000000002,103.76181940000001,283.1183684958574,167.56216138756145,14702.455652606568
Block 422 FAJAR RD,1.3850993,103.769605,1091.923692064934,178.96571035307656,14495.386258392055
Block 107 GANGSA RD,1.3782249,103.7667985,483.8785219988824,349.1543829100694,14117.644618959688
Block 133 CASHEW RD,1.3743215,103.7699671,767.8208884206954,871.5778166212098,13560.856237310489
Block 4 QUEEN'S RD,1.3191525,103.8083359,184.60476710012148,1691.8512164689866,6232.444691910105
Block 17 TOH YI DR,1.3398004,103.7724115,415.1879871436203,429.40541189130505,10794.790900125774
Block 5 TOH YI DR,1.3381783999999999,103.7746733,395.3877502218299,347.91079471100744,10485.71653499925
Block 7 TOH YI DR,1.3373757,103.7750375,473.3414140014526,415.8276303900199,10401.221240641637
Block 668 CHANDER RD,1.307587,103.8513808,242.09126221839247,168.4224580008899,2718.718541628668
Block 28 KELANTAN RD,1.3059994,103.8572918,211.64408643768044,464.44256918306024,2629.1265617719723
Block 4 SAGO LANE,1.2817753,103.84297070000001,317.0821009668455,271.94074477273165,936.8222215119152
Block 4 TG PAGAR PLAZA,1.276057,103.8423628,491.9364561177962,177.24865821055496,1256.4635394024197
Block 532 UPP CROSS ST,1.2843461,103.84574140000001,236.67882135595218,279.23983674287564,636.2807779499697
Block 53 CHIN SWEE RD,1.287242,103.8412918,393.7509944740536,74.55347899905662,1208.5659635949876
Block 335B SMITH ST,1.2824999,103.84364790000001,228.47166297686928,224.0678613280005,853.4093069893657
Block 1E CANTONMENT RD,1.2766389999999999,103.84115190000001,448.4161027720082,323.6554264214978,1330.5156663581677
